sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
40,2166004623,48,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),OPNO,GN
41,2166032286,49,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),OPNO,GN
42,2166087587,50,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (RADIO-DIAGNOSIS),OPNO,GN
43,2166065694,52,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (RADIO-DIAGNOSIS),OPNO,GN
44,2166113329,53,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),OPNO,GN
45,2166121662,54,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),OPNO,GN
46,2166066031,55,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.S. (GENERAL SURGERY),OPNO,BC
47,2166071376,56,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (GENERAL MEDICINE),OPNO,GN
48,2166100759,57,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),OPNO,GN
49,2166104212,58,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
50,2166136033,60,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),BCNO,BC
51,2166057114,61,All India,"INDIRA GANDHI INSTITUTE OF CHILD HEALTH, BANGALORE INDIRA GANDHI INSTITUTE OF CHILD HEALTH, BANGALORE, Karnataka, 560029",M.D. (PAEDIATRICS),OPNO,EW
52,2166176085,62,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),OPNO,GN
53,2166027412,63,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
54,2166030557,64,All India,"Sanjay Gandhi Postgarduate Institute of Medical Sciences Sanjay Gandhi Postgarduate Institute of Medical Sciences, Uttar Pradesh, 226014",M.D. (RADIO-DIAGNOSIS),OPNO,GN
55,2166116948,65,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),OPNO,GN
56,2166002464,66,All India,"NIZAMS INSTITUTE OF MEDICAL SCIENCES NIZAMS INSTITUTE OF MEDICAL SCIENCES PANJAGUTTA HYDERABAD, Telangana, 500082",M.D. (GENERAL MEDICINE),OPNO,GN
57,2166152762,67,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),OPNO,GN
58,2166070117,68,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (GENERAL MEDICINE),OPNO,GN
59,2166039343,69,All India,"B. J. MEDICAL COLLEGE B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (RADIO-DIAGNOSIS),OPNO,EW
60,2166139886,70,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),BCNO,BC
61,2166130419,71,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PAEDIATRICS),OPNO,BC
62,2166055744,72,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.S. (GENERAL SURGERY),OPNO,GN
63,2166112004,73,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (RADIO-DIAGNOSIS),OPNO,GN
64,2166171658,74,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),EWNO,EW
65,2166092849,75,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.S. (GENERAL SURGERY),OPNO,GN
66,2166053045,78,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),BCNO,BC
67,2166030871,79,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),BCNO,BC
68,2166086325,80,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),OPNO,GN
69,2166030392,81,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),OPNO,GN
70,2166167097,82,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",OPNO,GN
71,2166149449,83,All India,"Osmania Medical Collge Koti, Hyderabad",M.D. (GENERAL MEDICINE),OPNO,GN
72,2166094545,84,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (GENERAL MEDICINE),OPNO,GN
73,2166087480,85,All India,"Grant Medical College, Maharashtra Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (RADIO-DIAGNOSIS),OPNO,GN
74,2166157084,86,All India,"G B Pant Institute of Post Graduate Medical Education and Research G B Pant Institute of Post Graduate Medical Education and Research, Delhi (NCT), 110007",M.D. (RADIO-DIAGNOSIS),OPNO,GN
75,2166033013,87,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),OPNO,GN
76,2166086018,88,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
77,2166112833,89,All India,"Sawai Man Singh Medical College, JAIPUR Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (GENERAL MEDICINE),OPNO,GN
78,2166058922,90,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (RADIO-DIAGNOSIS),OPNO,GN
79,2166063424,91,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (GENERAL MEDICINE),OPNO,GN
80,2166053062,92,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),OPNO,GN
81,2166124531,93,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),BCNO,BC
82,2166084851,94,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (GENERAL MEDICINE),OPNO,GN
83,2166113455,95,All India,"G B Pant Institute of Post Graduate Medical Education and Research G B Pant Institute of Post Graduate Medical Education and Research, Delhi (NCT), 110007",M.D. (RADIO-DIAGNOSIS),OPNO,GN
84,2166124749,96,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",OPNO,BC
85,2166085141,97,All India,"Grant Medical College, Maharashtra Grant Medical College, Maharashtra, Maharashtra, 400008",M.S. (GENERAL SURGERY),OPNO,GN
86,2166004234,98,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (GENERAL SURGERY),OPNO,EW
87,2166157627,99,All India,"University College of Medical Sciences University College of Medical Sciences, Delhi (NCT), 110095",M.D. (RADIO-DIAGNOSIS),OPNO,GN
88,2166149422,100,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (RADIO-DIAGNOSIS),BCNO,BC
89,2166171284,101,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (RADIO-DIAGNOSIS),OPNO,GN
90,2166057942,103,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (GENERAL MEDICINE),OPNO,GN
91,2166031933,104,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (GENERAL MEDICINE),OPNO,BC
92,2166027886,105,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (RADIO-DIAGNOSIS),OPNO,GN
93,2166148195,106,All India,"NIZAMS INSTITUTE OF MEDICAL SCIENCES NIZAMS INSTITUTE OF MEDICAL SCIENCES PANJAGUTTA HYDERABAD, Telangana, 500082",M.D. (RADIO-DIAGNOSIS),OPNO,GN
94,2166113392,107,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),OPNO,GN
95,2166111730,108,All India,"Sawai Man Singh Medical College, JAIPUR Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (GENERAL MEDICINE),OPNO,GN
96,2166085053,109,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE TOPIWALA NATIONAL MEDICAL COLLEGE, Maharashtra, 400008",M.D. (RADIO-DIAGNOSIS),OPNO,GN
97,2166041305,111,All India,"B. J. MEDICAL COLLEGE B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (RADIO-DIAGNOSIS),OPNO,GN
98,2166172902,112,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (GENERAL SURGERY),OPNO,GN
99,2166104922,113,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (RADIO-DIAGNOSIS),OPNO,GN
100,2166050925,115,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PAEDIATRICS),OPNO,GN
101,2166121929,116,All India,"Government Medical College Kozhikode Government Medical College Kozhikode, Kerala, 673008",M.D. (GENERAL MEDICINE),OPNO,GN
102,2166039254,117,All India,"B. J. MEDICAL COLLEGE B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (GENERAL MEDICINE),OPNO,GN
103,2166059224,118,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (RADIO-DIAGNOSIS),BCNO,BC
104,2166038803,119,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (GENERAL SURGERY),EWNO,EW
105,2166118490,120,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (PAEDIATRICS),OPNO,GN
106,2166052043,121,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.S. (GENERAL SURGERY),OPNO,GN
107,2166093679,122,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (OPHTHALMOLOGY),OPNO,GN
108,2166174525,123,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (RADIO-DIAGNOSIS),OPNO,GN
109,2166115576,124,All India,"Sawai Man Singh Medical College, JAIPUR Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (GENERAL MEDICINE),OPNO,GN
110,2166082445,125,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),BCNO,BC
111,2166122717,126,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PAEDIATRICS),OPNO,BC
112,2166070214,127,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
113,2166068743,128,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),BCNO,BC
114,2166029969,129,All India,"University College of Medical Sciences University College of Medical Sciences, Delhi (NCT), 110095",M.D. (GENERAL MEDICINE),OPNO,GN
115,2166096110,130,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE TOPIWALA NATIONAL MEDICAL COLLEGE, Maharashtra, 400008",M.D. (RADIO-DIAGNOSIS),OPNO,GN
116,2166167472,132,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",OPNO,GN
117,2166006020,133,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),OPNO,GN
118,2166053310,134,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (RADIO-DIAGNOSIS),OPNO,EW
119,2166056129,135,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.S. (GENERAL SURGERY),OPNO,GN
120,2166059934,136,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (RADIO-DIAGNOSIS),OPNO,GN
121,2166004606,137,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PAEDIATRICS),OPNO,GN
122,2166115081,138,All India,"University College of Medical Sciences University College of Medical Sciences, Delhi (NCT), 110095",M.D. (GENERAL MEDICINE),OPNO,GN
123,2166144717,140,All India,"Bangalore Medical College and Research Institute Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (RADIO-DIAGNOSIS),OPNO,GN
124,2166033603,141,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (PAEDIATRICS),OPNO,GN
125,2166052527,143,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (RADIO-DIAGNOSIS),OPNO,GN
126,2166052807,144,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (RADIO-DIAGNOSIS),OPNO,BC
127,2166055896,145,All India,"Lady Hardinge Medical College Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),OPNO,GN
128,2166130440,146,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (GENERAL MEDICINE),OPNO,BC
129,2166122376,147,All India,"MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (RADIO-DIAGNOSIS),OPNO,BC
130,2166116935,148,All India,"PGIMER, DR. RML Hospital Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (GENERAL MEDICINE),BCNO,BC
131,2166011864,149,All India,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (RADIO-DIAGNOSIS),EWNO,EW
132,2166073744,150,All India,"Government Medical College Kozhikode Government Medical College Kozhikode, Kerala, 673008",M.D. (RADIO-DIAGNOSIS),OPNO,BC
133,2166071905,151,All India,"Government Medical College Kozhikode Government Medical College Kozhikode, Kerala, 673008",M.D. (RADIO-DIAGNOSIS),BCNO,BC
134,2166120260,152,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (RADIO-DIAGNOSIS),OPNO,GN
135,2166055717,153,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),EWNO,EW
136,2166061401,154,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
137,2166076797,155,Delhi Universities,"Maulana Azad Medical College Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (RADIO-DIAGNOSIS),OPNO,GN
138,2166079146,156,All India,"University College of Medical Sciences University College of Medical Sciences, Delhi (NCT), 110095",M.D. (GENERAL MEDICINE),OPNO,GN
139,2166036618,157,All India,"B. J. MEDICAL COLLEGE B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (GENERAL MEDICINE),OPNO,GN
140,2166164802,158,All India,"Vardhman Mahavir Medical College, , New Delhi Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.S. (GENERAL SURGERY),OPNO,GN
141,2166073343,159,All India,"Government Medical College Kozhikode Government Medical College Kozhikode, Kerala, 673008",M.D. (GENERAL MEDICINE),OPNO,BC
142,2166058924,160,All India,"MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE, Karnataka, 570001",M.D. (RADIO-DIAGNOSIS),OPNO,GN
143,2166085895,161,All India,"TATA MEMORIAL CENTRE, MUMBAI TATA MEMORIAL CENTRE, MUMBAI, Maharashtra, 400012",M.D. (RADIO-DIAGNOSIS),OPNO,GN
144,2166080670,162,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (GENERAL MEDICINE),OPNO,GN
145,2166039649,163,All India,"B. J. MEDICAL COLLEGE B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (GENERAL MEDICINE),OPNO,GN
